product_id,bluetooth,color,cpu,front_cam,gpu,link,name,os,pin,port,price,ram,rear_cam,resolution,rom,screensize,screentech,sim,size,status,tech,weight,wifi,bluetoorh
611,"5.0, A2DP, LE",ngẫu nhiên,A14 Bionic,12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-pro-max-256gb-new-fullbox-100-vna-dp411.html,iPhone 12 Pro Max - 256GB,,,,31690000,6GB,12 MP+12 MP+12 MP,Super Retina XDR OLED 1284 x 2278 pixels,256GB,6.7 inch,,,,mới,,,,
612,"5.0, A2DP, LE",ngẫu nhiên,A14 Bionic,12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-pro-max-256gb-new-fullbox-100-lla-dp399.html,iPhone 12 Pro Max - 256GB,,,,28990000,6GB,12 MP+12 MP+12 MP,Super Retina XDR OLED 1284 x 2278 pixels,256GB,6.7 inch,,,,mới,,,,
613,"5.0, A2DP, LE",ngẫu nhiên,A14 Bionic,12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-pro-max-128gb-new-fullbox-100-zaa-dp355.html,iPhone 12 Pro Max - 128GB,,,,28890000,6GB,12 MP+12 MP+12 MP,Super Retina XDR OLED 1284 x 2278 pixels,128GB,6.7 inch,,,,mới,,,,
614,"5.0, A2DP, LE",ngẫu nhiên,A14 Bionic,12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-pro-max-128gb-new-fullbox-100-vna-dp410.html,iPhone 12 Pro Max - 128GB,,,,28890000,6GB,12 MP+12 MP+12 MP,Super Retina XDR OLED 1284 x 2278 pixels,128GB,6.7 inch,,,,mới,,,,
615,"LE, A2DP, v5.0",ngẫu nhiên,Apple A14 Bionic (5 nm),12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-pro-256gb-new-fullbox-100-dp341.html,iPhone 12 Pro - 256GB,,,,28490000,6GB,12 MP+12 MP+12 MP,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)",256GB,6.1 inch,"es, 90.2 cm2 (~86.0% screen-to-body ratio)",,,mới,,,,
616,"LE, A2DP, v5.0",ngẫu nhiên,Apple A14 Bionic (5 nm),12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-pro-256gb-new-fullbox-100-vna-dp408.html,iPhone 12 Pro - 256GB,,,,28490000,6GB,12 MP+12 MP+12 MP,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)",256GB,6.1 inch,"es, 90.2 cm2 (~86.0% screen-to-body ratio)",,,mới,,,,
617,"LE, A2DP, v5.0",ngẫu nhiên,Apple A14 Bionic (5 nm),12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-pro-256gb-new-fullbox-100-lla-dp350.html,iPhone 12 Pro - 256GB,,,,27090000,6GB,12 MP+12 MP+12 MP,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)",256GB,6.1 inch,"es, 90.2 cm2 (~86.0% screen-to-body ratio)",,,mới,,,,
618,"5.0, A2DP, LE",ngẫu nhiên,A14 Bionic,12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-pro-max-128gb-new-fullbox-100-lla-dp398.html,iPhone 12 Pro Max - 128GB,,,,26690000,6GB,12 MP+12 MP+12 MP,Super Retina XDR OLED 1284 x 2278 pixels,128GB,6.7 inch,,,,mới,,,,
619,"LE, A2DP, v5.0",ngẫu nhiên,Apple A14 Bionic (5 nm),12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-pro-128gb-new-fullbox-100-dp340.html,iPhone 12 Pro - 128GB,,,,26490000,6GB,12 MP+12 MP+12 MP,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)",128GB,6.1 inch,"es, 90.2 cm2 (~86.0% screen-to-body ratio)",,,mới,,,,
620,"LE, A2DP, v5.0",ngẫu nhiên,Apple A14 Bionic (5 nm),12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-pro-128gb-new-fullbox-100-vna-dp409.html,iPhone 12 Pro - 128GB,,,,26490000,6GB,12 MP+12 MP+12 MP,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)",128GB,6.1 inch,"es, 90.2 cm2 (~86.0% screen-to-body ratio)",,,mới,,,,
621,"LE, A2DP, v5.0",ngẫu nhiên,Apple A13,12 MP,,https://onewaymobile.vn/iphone-11-series/dien-thoai-apple-iphone-11-pro-max-256gb-new-fullbox-100-lla-dp179.html,iPhone 11 Pro Max - 256GB,,,,25490000,4GB,12 MP,2688 x 1242 pixels,256GB,6.5 inch,,,,mới,,,,
622,"5.0, A2DP, LE",ngẫu nhiên,A14 Bionic,12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-pro-max-quoc-te-128gb-new-99-dp429.html,iPhone 12 Pro Max - Quốc Tế - 128GB,,,,24890000,6GB,12 MP+12 MP+12 MP,Super Retina XDR OLED 1284 x 2278 pixels,128GB,6.7 inch,,,,cũ,,,,
623,"LE, A2DP, v5.0",ngẫu nhiên,Apple A14 Bionic (5 nm),12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-pro-128gb-new-fullbox-100-lla-dp351.html,iPhone 12 Pro - 128GB,,,,24690000,6GB,12 MP+12 MP+12 MP,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)",128GB,6.1 inch,"es, 90.2 cm2 (~86.0% screen-to-body ratio)",,,mới,,,,
624,"LE, A2DP, v5.0",ngẫu nhiên,Apple A14 bionic,12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-256gb-new-fullbox-100-zaa-dp379.html,iPhone 12 - 256GB,,,,24690000,4GB,12 MP,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)",256GB,6.1 inch,"es, 90.2 cm2 (~86.0% screen-to-body ratio)",,,mới,,,,
625,"5.0, A2DP, LE",ngẫu nhiên,A14 Bionic,12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-pro-max-lock-128gb-new-99-dp415.html,iPhone 12 Pro Max - Lock - 128GB,,,,22890000,6GB,12 MP+12 MP+12 MP,Super Retina XDR OLED 1284 x 2278 pixels,128GB,6.7 inch,,,,cũ,,,,
626,"LE, A2DP, v5.0",ngẫu nhiên,Apple A14 Bionic (5 nm),12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-pro-128gb-new-99-dp423.html,Điện Thoại iPhone 12 Pro - 128GB,,,,22690000,6GB,12 MP+12 MP+12 MP,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)",128GB,6.1 inch,"es, 90.2 cm2 (~86.0% screen-to-body ratio)",,,cũ,,,,
627,"LE, A2DP, v5.0",ngẫu nhiên,Apple A14 bionic,12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-128gb-new-fullbox-100-lla-dp352.html,iPhone 12 - 128GB,,,,21490000,4GB,12 MP,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)",128GB,6.1 inch,"es, 90.2 cm2 (~86.0% screen-to-body ratio)",,,mới,,,,
628,"LE, A2DP, v5.0",ngẫu nhiên,Apple A14 bionic,12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-128gb-new-fullbox-100-dp339.html,iPhone 12 - 128GB,,,,21390000,4GB,12 MP,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)",128GB,6.1 inch,"es, 90.2 cm2 (~86.0% screen-to-body ratio)",,,mới,,,,
629,"LE, A2DP, v5.0",ngẫu nhiên,Apple A14 bionic,12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-128gb-new-fullbox-100-vna-dp403.html,iPhone 12 - 128GB,,,,21390000,4GB,12 MP+12 MP,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)",128GB,6.1 inch,"es, 90.2 cm2 (~86.0% screen-to-body ratio)",,,mới,,,,
630,"LE, A2DP, v5.0",ngẫu nhiên,Apple A14 bionic,12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-64gb-new-fullbox-100-dp338.html,iPhone 12 - 64GB,,,,19390000,4GB,12 MP,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)",64GB,6.1 inch,"es, 90.2 cm2 (~86.0% screen-to-body ratio)",,,mới,,,,
631,"LE, A2DP, v5.0",ngẫu nhiên,Apple A14 bionic,12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-64gb-new-fullbox-100-vna-dp402.html,iPhone 12 - 64GB,,,,19390000,4GB,12 MP,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)",64GB,6.1 inch,"es, 90.2 cm2 (~86.0% screen-to-body ratio)",,,mới,,,,
632,"LE, A2DP, v5.0",ngẫu nhiên,Apple A14 bionic,12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-64gb-new-fullbox-100-lla-dp353.html,iPhone 12 - 64GB,,,,19090000,4GB,12 MP,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)",64GB,6.1 inch,"es, 90.2 cm2 (~86.0% screen-to-body ratio)",,,mới,,,,
633,"LE, A2DP, v5.0",ngẫu nhiên,Apple A14 bionic,12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-mini-128gb-new-fullbox-100-vna-dp406.html,iPhone 12 Mini - 128GB,,,,18290000,4GB,12 MP+12 MP,"1080 x 2340 pixels, 19.5:9 ratio (~476 ppi)",128GB,5.4 inch,es,,,mới,,,,
634,"LE, A2DP, v5.0",ngẫu nhiên,Apple A14 bionic,12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-mini-128gb-new-fullbox-100-lla-dp396.html,iPhone 12 Mini - 128GB,,,,18190000,4GB,12 MP+12 MP,"1080 x 2340 pixels, 19.5:9 ratio (~476 ppi)",128GB,5.4 inch,es,,,mới,,,,
635,"LE, A2DP, v5.0",ngẫu nhiên,Apple A14 bionic,12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-quoc-te-64gb-new-99-dp417.html,iPhone 12 - Quốc Tế - 64GB,,,,17590000,4GB,12 MP,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)",64GB,6.1 inch,"es, 90.2 cm2 (~86.0% screen-to-body ratio)",,,cũ,,,,
636,"LE, A2DP, v5.0",ngẫu nhiên,Apple A13,12 MP,,https://onewaymobile.vn/iphone-11-series/dien-thoai-apple-iphone-11-pro-max-lock-256gb-new-99-dp49.html,iPhone 11 Pro Max - Lock - 256GB,,,,17390000,4GB,12 MP,2688 x 1242 pixels,256GB,6.5 inch,,,,cũ,,,,
637,"LE, A2DP, v5.0",ngẫu nhiên,Apple A14 bionic,12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-mini-64gb-new-fullbox-100-zaa-dp393.html,iPhone 12 Mini - 64GB,,,,16690000,4GB,12 MP,"1080 x 2340 pixels, 19.5:9 ratio (~476 ppi)",64GB,5.4 inch,es,,,mới,,,,
638,"LE, A2DP, v5.0",ngẫu nhiên,Apple A14 bionic,12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-mini-64gb-new-fullbox-100-vna-dp405.html,iPhone 12 Mini - 64GB,,,,16690000,4GB,12 MP+12 MP,"1080 x 2340 pixels, 19.5:9 ratio (~476 ppi)",64GB,5.4 inch,es,,,mới,,,,
639,"LE, A2DP, v5.0",ngẫu nhiên,Apple A14 bionic,12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-mini-64gb-new-fullbox-100-lla-dp395.html,iPhone 12 Mini - 64GB,,,,16590000,4GB,12 MP,"1080 x 2340 pixels, 19.5:9 ratio (~476 ppi)",64GB,5.4 inch,es,,,mới,,,,
640,"LE, A2DP, v5.0",ngẫu nhiên,Apple A13,12 MP,,https://onewaymobile.vn/iphone-11-series/dien-thoai-apple-iphone-11-128gb-new-fullbox-100-lla-dp188.html,iPhone 11 - 128GB,,,,16490000,4GB,12 MP+12 MP,"828 x 1792 pixels, 19.5:9 ratio",128GB,6.1 inch,"es, 90.3 cm2",,,mới,,,,
641,"LE, A2DP, v5.0",ngẫu nhiên,Apple A13,12 MP,,https://onewaymobile.vn/iphone-11-series/dien-thoai-apple-iphone-11-pro-max-lock-64gb-new-99-dp48.html,iPhone 11 Pro Max Lock - 64GB,,,,15990000,4GB,12 MP,2688 x 1242 pixels,64GB,6.5 inch,,,,cũ,,,,
642,"LE, A2DP, v5.0",ngẫu nhiên,Apple A14 bionic,12 MP,,https://onewaymobile.vn/iphone-12-series/dien-thoai-apple-iphone-12-lock-64gb-new-99-dp414.html,iPhone 12 - Lock - 64GB,,,,15890000,4GB,12 MP,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)",64GB,6.1 inch,"es, 90.2 cm2 (~86.0% screen-to-body ratio)",,,cũ,,,,
643,"LE, A2DP, v5.0",ngẫu nhiên,Apple A13,12 MP,,https://onewaymobile.vn/iphone-11-series/dien-thoai-apple-iphone-11-64gb-new-fullbox-100-lla-dp187.html,iPhone 11 - 64GB,,,,15190000,4GB,12 MP+12 MP,"828 x 1792 pixels, 19.5:9 ratio",64GB,6.1 inch,"es, 90.3 cm2",,,mới,,,,
644,"LE, A2DP, v5.0",ngẫu nhiên,Apple A13,12 MP,,https://onewaymobile.vn/iphone-11-series/dien-thoai-apple-iphone-11-128gb-like-new-99-dp317.html,iPhone 11 - 128GB,,,,14290000,4GB,12 MP,,128GB,6.1 inch,"828 x 1792 pixels, 19.5:9 ratio, es, 90.3 cm2",,,cũ,,,,
645,"LE, A2DP, v5.0",ngẫu nhiên,Apple A12,,,https://onewaymobile.vn/iphone-xs-xs-max/dien-thoai-apple-iphone-xs-max-quoc-te-512gb-new-99-dp385.html,iPhone Xs Max - Quốc Tế - 512GB,,,,13490000,4GB,12 MP,1242 x 2688 pixels,512GB,6.5 inch,,,,cũ,,,,
646,"LE, A2DP, v5.0",ngẫu nhiên,Apple A12,,,https://onewaymobile.vn/iphone-xs-xs-max/dien-thoai-apple-iphone-xs-max-quoc-te-256gb-new-99-dp55.html,iPhone Xs Max - Quốc Tế - 256GB,,,,12890000,4GB,12 MP,1242 x 2688 pixels,256GB,6.5 inch,,,,cũ,,,,
647,"LE, A2DP, v5.0",ngẫu nhiên,Apple A13,12 MP,,https://onewaymobile.vn/iphone-11-series/dien-thoai-apple-iphone-11-lock-128gb-new-99-dp51.html,iPhone 11 - Lock - 128GB,,,,11890000,4GB,12 MP,"828 x 1792 pixels, 19.5:9 ratio (~326 ppi density)",128GB,6.1 inch,,,,cũ,,,,
648,"LE, A2DP, v5.0",ngẫu nhiên,Apple A12,,,https://onewaymobile.vn/iphone-x-xr/dien-thoai-apple-iphone-xr-128gb-new-fullbox-100-dp200.html,iPhone XR - 128GB,,,,11800000,3GB,12 MP,828 x 1792 pixels,128GB,6.1 inch,es,,,mới,,,,
649,"LE, A2DP, v5.0",ngẫu nhiên,Apple A13 Bionic (7 nm+),,,https://onewaymobile.vn/iphone-se-2020/dien-thoai-apple-iphone-se-2020-128gb-new-fullbox-100-dp304.html,iPhone SE 2020 - 128GB,,,,11690000,3GB,12 MP,,128GB,4.7 inch,"750 x 1334 pixels, es, 326 ppi, Retina IPS LCD capacitive touchscreen, 16M colors Retina IPS LCD capacitive touchscreen, 16M colors",,,mới,,,,
650,"LE, A2DP, v5.0",ngẫu nhiên,Apple A12,,,https://onewaymobile.vn/iphone-xs-max/dien-thoai-apple-iphone-xs-max-quoc-te-64gb-new-99-dp54.html,iPhone Xs Max - Quốc Tế - 64GB,,,,11490000,4GB,12 MP,1242 x 2688 pixels,64GB,6.5 inch,,,,cũ,,,,
651,"LE, A2DP, v5.0",ngẫu nhiên,Apple A13,12 MP,,https://onewaymobile.vn/iphone-11-series/dien-thoai-apple-iphone-11-lock-64gb-new-99-dp50.html,iPhone 11 - Lock - 64GB,,,,10990000,4GB,12 MP,"828 x 1792 pixels, 19.5:9 ratio (~326 ppi density)",64GB,6.1 inch,,,,cũ,,,,
652,"LE, A2DP, v5.0",ngẫu nhiên,Apple A12,,,https://onewaymobile.vn/iphone-xs-xs-max/dien-thoai-apple-iphone-xs-max-lock-256gb-new-99-dp53.html,iPhone Xs Max - Lock - 256GB,,,,10890000,4GB,12 MP,1242 x 2688 pixels,256GB,6.5 inch,,,,cũ,,,,
653,"LE, A2DP, v5.0",ngẫu nhiên,Apple A12,,,https://onewaymobile.vn/iphone-x-xr/dien-thoai-apple-iphone-xr-64gb-new-fullbox-100-dp199.html,iPhone XR - 64GB,,,,10800000,3GB,12 MP,828 x 1792 pixels,64GB,6.1 inch,es,,,mới,,,,
654,"LE, A2DP, v5.0",ngẫu nhiên,Apple A13 Bionic (7 nm+),,,https://onewaymobile.vn/iphone-se-2020/dien-thoai-apple-iphone-se-2020-64gb-new-fullbox-100-dp303.html,iPhone SE 2020 - 64GB,,,,10190000,3GB,12 MP,,64GB,4.7 inch,"750 x 1334 pixels, es, 326 ppi, Retina IPS LCD capacitive touchscreen, 16M colors Retina IPS LCD capacitive touchscreen, 16M colors",,,mới,,,,
655,"LE, A2DP, v5.0",ngẫu nhiên,Apple A12,,,https://onewaymobile.vn/iphone-xs/dien-thoai-apple-iphone-xs-quoc-te-256gb-new-99-dp59.html,iPhone Xs - Quốc Tế - 256GB,,,,9990000,4GB,12 MP,1125 x 2436 pixels,256GB,5.8 inch,,,,cũ,,,,
656,"LE, A2DP, v5.0",ngẫu nhiên,Apple A12,,,https://onewaymobile.vn/iphone-xs-max/dien-thoai-apple-iphone-xs-max-lock-64gb-new-99-dp52.html,iPhone Xs Max - Lock - 64GB,,,,9790000,4GB,12 MP,1242 x 2688 pixels,64GB,6.5 inch,,,,cũ,,,,
657,"LE, A2DP, v5.0",ngẫu nhiên,Apple A12,,,https://onewaymobile.vn/iphone-x-xr/dien-thoai-apple-iphone-xr-quoc-te-128gb-new-99-dp65.html,iPhone XR - Quốc Tế - 128GB,,,,9390000,3GB,12 MP,828 x 1792 pixels,128GB,6.1 inch,es,,,cũ,,,,
658,"LE, A2DP, v5.0",ngẫu nhiên,Apple A11,12 MP,,https://onewaymobile.vn/iphone-x-xr/dien-thoai-apple-iphone-x-quoc-te-256gb-new-99-dp61.html,iPhone X - Quốc Tế - 256GB,,,,8990000,3GB,12 MP,1125 x 2436 pixels,256GB,5.8 inch,,,,cũ,,,,
659,"LE, A2DP, v5.0",ngẫu nhiên,Apple A11,,,https://onewaymobile.vn/iphone-8-8-plus/dien-thoai-apple-iphone-8-plus-quoc-te-256gb-new-99-dp67.html,iPhone 8 Plus - Quốc Tế - 256GB,,,,8590000,3GB,12 MP+12 MP,1080 x 1920 pixels,256GB,5.5 inch,es,,,cũ,,,,
660,"LE, A2DP, v5.0",ngẫu nhiên,Apple A12,,,https://onewaymobile.vn/iphone-xs-xs-max/dien-thoai-apple-iphone-xs-quoc-te-64gb-new-99-dp58.html,iPhone Xs - Quốc Tế - 64GB,,,,8490000,4GB,12 MP,1125 x 2436 pixels,64GB,5.8 inch,,,,cũ,,,,
661,"LE, A2DP, v5.0",ngẫu nhiên,Apple A12,,,https://onewaymobile.vn/iphone-x-xr/dien-thoai-apple-iphone-xr-quoc-te-64gb-new-99-dp64.html,iPhone XR - Quốc Tế - 64GB,,,,8090000,3GB,12 MP,828 x 1792 pixels,64GB,6.1 inch,es,,,cũ,,,,
662,"LE, A2DP, v5.0",ngẫu nhiên,Apple A11,12 MP,,https://onewaymobile.vn/iphone-x-xr/dien-thoai-apple-iphone-x-quoc-te-64gb-new-99-dp60.html,iPhone X - Quốc Tế - 64GB,,,,7990000,3GB,12 MP,1125 x 2436 pixels,64GB,5.8 inch,,,,cũ,,,,
663,"LE, A2DP, v5.0",ngẫu nhiên,Apple A12,,,https://onewaymobile.vn/iphone-xs-xs-max/dien-thoai-apple-iphone-xs-lock-256gb-new-99-dp57.html,iPhone Xs - Lock - 256GB,,,,7890000,4GB,12 MP,1125 x 2436 pixels,256GB,5.8 inch,,,,cũ,,,,
664,"LE, A2DP, v5.0",ngẫu nhiên,Apple A12,,,https://onewaymobile.vn/iphone-x-xr/dien-thoai-apple-iphone-xr-lock-128gb-new-99-dp63.html,iPhone XR - Lock- 128GB,,,,7590000,3GB,12 MP,828 x 1792 pixels,128GB,6.1 inch,es,,,cũ,,,,
665,"LE, A2DP, v5.0",ngẫu nhiên,Apple A11,,,https://onewaymobile.vn/iphone-8-8-plus/dien-thoai-apple-iphone-8-plus-quoc-te-64gb-new-99-dp66.html,iPhone 8 Plus - Quốc Tế - 64GB,,,,7190000,3GB,12 MP+12 MP,1080 x 1920 pixels,64GB,5.5 inch,es,,,cũ,,,,
666,"LE, A2DP, v5.0",ngẫu nhiên,Apple A11,12 MP,,https://onewaymobile.vn/iphone-x-xr/dien-thoai-apple-iphone-x-lock-256gb-new-99-dp243.html,iPhone X - Lock- 256GB,,,,7090000,3GB,12 MP,1125 x 2436 pixels,256GB,5.8 inch,,,,cũ,,,,
667,"LE, A2DP, v5.0",ngẫu nhiên,Apple A13 Bionic (7 nm+),,,https://onewaymobile.vn/iphone-se-2020/dien-thoai-apple-iphone-se-2020---64gb---new-99-dp425.html,iPhone SE 2020 - 64GB,,,,7090000,3GB,12 MP,,128GB,4.7 inch,"750 x 1334 pixels, es, 326 ppi, Retina IPS LCD capacitive touchscreen, 16M colors Retina IPS LCD capacitive touchscreen, 16M colors",,,cũ,,,,
668,"LE, A2DP, v5.0",ngẫu nhiên,Apple A11,,,https://onewaymobile.vn/iphone-8-8-plus/dien-thoai-apple-iphone-8-plus-lock-256gb-new-99-dp69.html,iPhone 8 Plus - Lock - 256GB,,,,6890000,3GB,12 MP+12 MP,1080 x 1920 pixels,256GB,5.5 inch,es,,,cũ,,,,
669,"LE, A2DP, v5.0",ngẫu nhiên,Apple A12,,,https://onewaymobile.vn/iphone-xs/dien-thoai-apple-iphone-xs-lock-64gb-new-99-dp56.html,iPhone Xs - Lock - 64GB,,,,6790000,4GB,12 MP,1125 x 2436 pixels,64GB,5.8 inch,,,,cũ,,,,
670,"LE, A2DP, v5.0",ngẫu nhiên,Apple A12,,,https://onewaymobile.vn/iphone-x-xr/dien-thoai-apple-iphone-xr-lock-64gb-new-99-dp62.html,iPhone XR - Lock- 64GB,,,,6490000,3GB,12 MP,828 x 1792 pixels,64GB,6.1 inch,es,,,cũ,,,,
671,"LE, A2DP, v5.0",ngẫu nhiên,Apple A11,,,https://onewaymobile.vn/iphone-8-8-plus/dien-thoai-apple-iphone-8-quoc-te-256gb-new-99-dp71.html,iPhone 8 - Quốc Tế - 256GB,,,,6090000,2GB,12 MP,750 x 1334 pixels,256GB,4.7 inch,es,,,cũ,,,,
672,"LE, A2DP, v5.0",ngẫu nhiên,Apple A11,12 MP,,https://onewaymobile.vn/iphone-x-xr/dien-thoai-apple-iphone-x-lock-64gb-new-99-dp242.html,iPhone X - Lock- 64GB,,,,6090000,3GB,12 MP,1125 x 2436 pixels,64GB,5.8 inch,,,,cũ,,,,
673,"LE, A2DP, v5.0",ngẫu nhiên,Apple A10,,,https://onewaymobile.vn/iphone-7-7-plus/dien-thoai-apple-iphone-7-plus-quoc-te-256gb-new-99-dp78.html,iPhone 7 Plus - Quốc Tế - 256GB,,,,5790000,3GB,12 MP+12 MP,1080 x 1920 pixels,256GB,5.5 inch,es,,,cũ,,,,
674,"LE, A2DP, v5.0",ngẫu nhiên,Apple A13 Bionic (7 nm+),,,https://onewaymobile.vn/iphone-se-2020/dien-thoai-apple-iphone-se-2020-lock-64gb-dp397.html,iPhone SE 2020 - Lock - 64GB,,,,5790000,3GB,12 MP,,128GB,4.7 inch,"750 x 1334 pixels, es, 326 ppi, Retina IPS LCD capacitive touchscreen, 16M colors Retina IPS LCD capacitive touchscreen, 16M colors",,,mới,,,,
675,"LE, A2DP, v5.0",ngẫu nhiên,Apple A11,,,https://onewaymobile.vn/iphone-8-8-plus/dien-thoai-apple-iphone-8-plus-lock-64gb-new-99-dp68.html,iPhone 8 Plus - Lock - 64GB,,,,5590000,3GB,12 MP+12 MP,1080 x 1920 pixels,64GB,5.5 inch,es,,,cũ,,,,
676,"LE, A2DP, v5.0",ngẫu nhiên,Apple A10,,,https://onewaymobile.vn/iphone-7-7-plus/dien-thoai-apple-iphone-7-plus-quoc-te-128gb-new-99-dp77.html,iPhone 7 Plus - Quốc Tế - 128GB,,,,5390000,3GB,12 MP+12 MP,1080 x 1920 pixels,128GB,5.5 inch,es,,,cũ,,,,
677,"LE, A2DP, v5.0",ngẫu nhiên,Apple A11,,,https://onewaymobile.vn/iphone-8-8-plus/dien-thoai-apple-iphone-8-quoc-te-64gb-new-99-dp70.html,iPhone 8 - Quốc Tế - 64GB,,,,4890000,2GB,12 MP,750 x 1334 pixels,64GB,4.7 inch,es,,,cũ,,,,
678,"LE, A2DP, v5.0",ngẫu nhiên,Apple A10,,,https://onewaymobile.vn/iphone-7-7-plus/dien-thoai-apple-iphone-7-plus-quoc-te-32gb-new-99-dp76.html,iPhone 7 Plus - Quốc Tế - 32GB,,,,4890000,3GB,12 MP+12 MP,1080 x 1920 pixels,32GB,5.5 inch,es,,,cũ,,,,
679,"LE, A2DP, v5.0",ngẫu nhiên,Apple A09,,,https://onewaymobile.vn/iphone-6s-6s-plus/dien-thoai-apple-iphone-6s-plus-quoc-te-64gb-new-99-dp90.html,iPhone 6s Plus - Quốc tế - 64GB,,,,4590000,2GB,12 MP,1080 x 1920 pixels,64GB,5.5 inch,es,,,cũ,,,,
680,"LE, A2DP, v5.0",ngẫu nhiên,Apple A09,,,https://onewaymobile.vn/iphone-6s-6s-plus/dien-thoai-apple-iphone-6s-plus-quoc-te-32gb-new-99-dp86.html,iPhone 6s Plus - Quốc Tế - 32GB,,,,4390000,2GB,12 MP,1080 x 1920 pixels,32GB,5.5 inch,es,,,cũ,,,,
681,"LE, A2DP, v5.0",ngẫu nhiên,Apple A09,,,https://onewaymobile.vn/iphone-6s-6s-plus/dien-thoai-apple-iphone-6s-plus-quoc-te-16gb-new-99-dp85.html,iPhone 6s Plus - Quốc Tế - 16GB,,,,4190000,2GB,12 MP,1080 x 1920 pixels,16GB,5.5 inch,es,,,cũ,,,,
682,"LE, A2DP, v5.0",ngẫu nhiên,Apple A11,,,https://onewaymobile.vn/iphone-8/dien-thoai-apple-iphone-8-lock-64gb-new-99-dp72.html,iPhone 8 - Lock - 64GB,,,,3990000,2GB,12 MP,750 x 1334 pixels,64GB,4.7 inch,es,,,cũ,,,,
683,"LE, A2DP, v5.0",ngẫu nhiên,Apple A10,,,https://onewaymobile.vn/iphone-7-7-plus/dien-thoai-apple-iphone-7-plus-lock-128gb-new-99-dp74.html,iPhone 7 Plus - Lock - 128GB,,,,3990000,3GB,12 MP+12 MP,1080 x 1920 pixels,128GB,5.5 inch,es,,,cũ,,,,
684,"LE, A2DP, v5.0",ngẫu nhiên,Apple A10,,,https://onewaymobile.vn/iphone-7-7-plus/dien-thoai-apple-iphone-7-plus-lock-32gb-new-99-dp73.html,iPhone 7 Plus - Lock - 32GB,,,,3590000,3GB,12 MP+12 MP,1080 x 1920 pixels,32GB,5.5 inch,es,,,cũ,,,,
685,"LE, A2DP, v5.0",ngẫu nhiên,Apple A10,,,https://onewaymobile.vn/iphone-7-7-plus/dien-thoai-apple-iphone-7-quoc-te-128gb-new-99-dp80.html,iPhone 7 - Quốc Tế - 128GB,,,,3390000,2GB,12 MP,750 x 1334 pixels,128GB,4.7 inch,es,,,cũ,,,,
